.group,daynr,sex,age_group,daynr.sex,daynr.age_group,ethnicityg,ethnicity_wo,age2
1706,29,Male,"(70, Inf]",Male_29,"(70, Inf]_29",White,White,174
1707,29,Male,"(70, Inf]",Male_29,"(70, Inf]_29",Asian,Non-White,174
1708,29,Male,"(70, Inf]",Male_29,"(70, Inf]_29",Black,Non-White,174
1709,29,Male,"(70, Inf]",Male_29,"(70, Inf]_29",Mixed,Non-White,174
1710,29,Male,"(70, Inf]",Male_29,"(70, Inf]_29",Other,Non-White,174
1711,29,Female,"(1,11]",Female_29,"(1,11]_29",White,White,169
1712,29,Female,"(1,11]",Female_29,"(1,11]_29",Asian,Non-White,169
1713,29,Female,"(1,11]",Female_29,"(1,11]_29",Black,Non-White,169
1714,29,Female,"(1,11]",Female_29,"(1,11]_29",Mixed,Non-White,169
1715,29,Female,"(1,11]",Female_29,"(1,11]_29",Other,Non-White,169
1716,29,Female,"(11,16]",Female_29,"(11,16]_29",White,White,170
1717,29,Female,"(11,16]",Female_29,"(11,16]_29",Asian,Non-White,170
1718,29,Female,"(11,16]",Female_29,"(11,16]_29",Black,Non-White,170
1719,29,Female,"(11,16]",Female_29,"(11,16]_29",Mixed,Non-White,170
1720,29,Female,"(11,16]",Female_29,"(11,16]_29",Other,Non-White,170
1721,29,Female,"(16,25]",Female_29,"(16,25]_29",White,White,171
1722,29,Female,"(16,25]",Female_29,"(16,25]_29",Asian,Non-White,171
1723,29,Female,"(16,25]",Female_29,"(16,25]_29",Black,Non-White,171
1724,29,Female,"(16,25]",Female_29,"(16,25]_29",Mixed,Non-White,171
1725,29,Female,"(16,25]",Female_29,"(16,25]_29",Other,Non-White,171
1726,29,Female,"(25,50]",Female_29,"(25,50]_29",White,White,172
1727,29,Female,"(25,50]",Female_29,"(25,50]_29",Asian,Non-White,172
1728,29,Female,"(25,50]",Female_29,"(25,50]_29",Black,Non-White,172
1729,29,Female,"(25,50]",Female_29,"(25,50]_29",Mixed,Non-White,172
1730,29,Female,"(25,50]",Female_29,"(25,50]_29",Other,Non-White,172
1731,29,Female,"(50,70]",Female_29,"(50,70]_29",White,White,173
1732,29,Female,"(50,70]",Female_29,"(50,70]_29",Asian,Non-White,173
1733,29,Female,"(50,70]",Female_29,"(50,70]_29",Black,Non-White,173
1734,29,Female,"(50,70]",Female_29,"(50,70]_29",Mixed,Non-White,173
1735,29,Female,"(50,70]",Female_29,"(50,70]_29",Other,Non-White,173
1736,29,Female,"(70, Inf]",Female_29,"(70, Inf]_29",White,White,174
1737,29,Female,"(70, Inf]",Female_29,"(70, Inf]_29",Asian,Non-White,174
1738,29,Female,"(70, Inf]",Female_29,"(70, Inf]_29",Black,Non-White,174
1739,29,Female,"(70, Inf]",Female_29,"(70, Inf]_29",Mixed,Non-White,174
1740,29,Female,"(70, Inf]",Female_29,"(70, Inf]_29",Other,Non-White,174
1741,30,Male,"(1,11]",Male_30,"(1,11]_30",White,White,175
1742,30,Male,"(1,11]",Male_30,"(1,11]_30",Asian,Non-White,175
1743,30,Male,"(1,11]",Male_30,"(1,11]_30",Black,Non-White,175
1744,30,Male,"(1,11]",Male_30,"(1,11]_30",Mixed,Non-White,175
1745,30,Male,"(1,11]",Male_30,"(1,11]_30",Other,Non-White,175
1746,30,Male,"(11,16]",Male_30,"(11,16]_30",White,White,176
1747,30,Male,"(11,16]",Male_30,"(11,16]_30",Asian,Non-White,176
1748,30,Male,"(11,16]",Male_30,"(11,16]_30",Black,Non-White,176
1749,30,Male,"(11,16]",Male_30,"(11,16]_30",Mixed,Non-White,176
1750,30,Male,"(11,16]",Male_30,"(11,16]_30",Other,Non-White,176
1751,30,Male,"(16,25]",Male_30,"(16,25]_30",White,White,177
1752,30,Male,"(16,25]",Male_30,"(16,25]_30",Asian,Non-White,177
1753,30,Male,"(16,25]",Male_30,"(16,25]_30",Black,Non-White,177
1754,30,Male,"(16,25]",Male_30,"(16,25]_30",Mixed,Non-White,177
1755,30,Male,"(16,25]",Male_30,"(16,25]_30",Other,Non-White,177
1756,30,Male,"(25,50]",Male_30,"(25,50]_30",White,White,178
1757,30,Male,"(25,50]",Male_30,"(25,50]_30",Asian,Non-White,178
1758,30,Male,"(25,50]",Male_30,"(25,50]_30",Black,Non-White,178
1759,30,Male,"(25,50]",Male_30,"(25,50]_30",Mixed,Non-White,178
1760,30,Male,"(25,50]",Male_30,"(25,50]_30",Other,Non-White,178
1761,30,Male,"(50,70]",Male_30,"(50,70]_30",White,White,179
1762,30,Male,"(50,70]",Male_30,"(50,70]_30",Asian,Non-White,179
1763,30,Male,"(50,70]",Male_30,"(50,70]_30",Black,Non-White,179
1764,30,Male,"(50,70]",Male_30,"(50,70]_30",Mixed,Non-White,179
1765,30,Male,"(50,70]",Male_30,"(50,70]_30",Other,Non-White,179
1766,30,Male,"(70, Inf]",Male_30,"(70, Inf]_30",White,White,180
1767,30,Male,"(70, Inf]",Male_30,"(70, Inf]_30",Asian,Non-White,180
1768,30,Male,"(70, Inf]",Male_30,"(70, Inf]_30",Black,Non-White,180
1769,30,Male,"(70, Inf]",Male_30,"(70, Inf]_30",Mixed,Non-White,180
1770,30,Male,"(70, Inf]",Male_30,"(70, Inf]_30",Other,Non-White,180
1771,30,Female,"(1,11]",Female_30,"(1,11]_30",White,White,175
1772,30,Female,"(1,11]",Female_30,"(1,11]_30",Asian,Non-White,175
1773,30,Female,"(1,11]",Female_30,"(1,11]_30",Black,Non-White,175
1774,30,Female,"(1,11]",Female_30,"(1,11]_30",Mixed,Non-White,175
1775,30,Female,"(1,11]",Female_30,"(1,11]_30",Other,Non-White,175
1776,30,Female,"(11,16]",Female_30,"(11,16]_30",White,White,176
1777,30,Female,"(11,16]",Female_30,"(11,16]_30",Asian,Non-White,176
1778,30,Female,"(11,16]",Female_30,"(11,16]_30",Black,Non-White,176
1779,30,Female,"(11,16]",Female_30,"(11,16]_30",Mixed,Non-White,176
1780,30,Female,"(11,16]",Female_30,"(11,16]_30",Other,Non-White,176
1781,30,Female,"(16,25]",Female_30,"(16,25]_30",White,White,177
1782,30,Female,"(16,25]",Female_30,"(16,25]_30",Asian,Non-White,177
1783,30,Female,"(16,25]",Female_30,"(16,25]_30",Black,Non-White,177
1784,30,Female,"(16,25]",Female_30,"(16,25]_30",Mixed,Non-White,177
1785,30,Female,"(16,25]",Female_30,"(16,25]_30",Other,Non-White,177
1786,30,Female,"(25,50]",Female_30,"(25,50]_30",White,White,178
1787,30,Female,"(25,50]",Female_30,"(25,50]_30",Asian,Non-White,178
1788,30,Female,"(25,50]",Female_30,"(25,50]_30",Black,Non-White,178
1789,30,Female,"(25,50]",Female_30,"(25,50]_30",Mixed,Non-White,178
1790,30,Female,"(25,50]",Female_30,"(25,50]_30",Other,Non-White,178
1791,30,Female,"(50,70]",Female_30,"(50,70]_30",White,White,179
1792,30,Female,"(50,70]",Female_30,"(50,70]_30",Asian,Non-White,179
1793,30,Female,"(50,70]",Female_30,"(50,70]_30",Black,Non-White,179
1794,30,Female,"(50,70]",Female_30,"(50,70]_30",Mixed,Non-White,179
1795,30,Female,"(50,70]",Female_30,"(50,70]_30",Other,Non-White,179
1796,30,Female,"(70, Inf]",Female_30,"(70, Inf]_30",White,White,180
1797,30,Female,"(70, Inf]",Female_30,"(70, Inf]_30",Asian,Non-White,180
1798,30,Female,"(70, Inf]",Female_30,"(70, Inf]_30",Black,Non-White,180
1799,30,Female,"(70, Inf]",Female_30,"(70, Inf]_30",Mixed,Non-White,180
1800,30,Female,"(70, Inf]",Female_30,"(70, Inf]_30",Other,Non-White,180
1801,31,Male,"(1,11]",Male_31,"(1,11]_31",White,White,181
1802,31,Male,"(1,11]",Male_31,"(1,11]_31",Asian,Non-White,181
1803,31,Male,"(1,11]",Male_31,"(1,11]_31",Black,Non-White,181
1804,31,Male,"(1,11]",Male_31,"(1,11]_31",Mixed,Non-White,181
1805,31,Male,"(1,11]",Male_31,"(1,11]_31",Other,Non-White,181
1806,31,Male,"(11,16]",Male_31,"(11,16]_31",White,White,182
1807,31,Male,"(11,16]",Male_31,"(11,16]_31",Asian,Non-White,182
1808,31,Male,"(11,16]",Male_31,"(11,16]_31",Black,Non-White,182
1809,31,Male,"(11,16]",Male_31,"(11,16]_31",Mixed,Non-White,182
1810,31,Male,"(11,16]",Male_31,"(11,16]_31",Other,Non-White,182
1811,31,Male,"(16,25]",Male_31,"(16,25]_31",White,White,183
1812,31,Male,"(16,25]",Male_31,"(16,25]_31",Asian,Non-White,183
1813,31,Male,"(16,25]",Male_31,"(16,25]_31",Black,Non-White,183
1814,31,Male,"(16,25]",Male_31,"(16,25]_31",Mixed,Non-White,183
1815,31,Male,"(16,25]",Male_31,"(16,25]_31",Other,Non-White,183
1816,31,Male,"(25,50]",Male_31,"(25,50]_31",White,White,184
1817,31,Male,"(25,50]",Male_31,"(25,50]_31",Asian,Non-White,184
1818,31,Male,"(25,50]",Male_31,"(25,50]_31",Black,Non-White,184
1819,31,Male,"(25,50]",Male_31,"(25,50]_31",Mixed,Non-White,184
1820,31,Male,"(25,50]",Male_31,"(25,50]_31",Other,Non-White,184
1821,31,Male,"(50,70]",Male_31,"(50,70]_31",White,White,185
1822,31,Male,"(50,70]",Male_31,"(50,70]_31",Asian,Non-White,185
1823,31,Male,"(50,70]",Male_31,"(50,70]_31",Black,Non-White,185
1824,31,Male,"(50,70]",Male_31,"(50,70]_31",Mixed,Non-White,185
1825,31,Male,"(50,70]",Male_31,"(50,70]_31",Other,Non-White,185
1826,31,Male,"(70, Inf]",Male_31,"(70, Inf]_31",White,White,186
1827,31,Male,"(70, Inf]",Male_31,"(70, Inf]_31",Asian,Non-White,186
1828,31,Male,"(70, Inf]",Male_31,"(70, Inf]_31",Black,Non-White,186
1829,31,Male,"(70, Inf]",Male_31,"(70, Inf]_31",Mixed,Non-White,186
1830,31,Male,"(70, Inf]",Male_31,"(70, Inf]_31",Other,Non-White,186
1831,31,Female,"(1,11]",Female_31,"(1,11]_31",White,White,181
1832,31,Female,"(1,11]",Female_31,"(1,11]_31",Asian,Non-White,181
1833,31,Female,"(1,11]",Female_31,"(1,11]_31",Black,Non-White,181
1834,31,Female,"(1,11]",Female_31,"(1,11]_31",Mixed,Non-White,181
1835,31,Female,"(1,11]",Female_31,"(1,11]_31",Other,Non-White,181
1836,31,Female,"(11,16]",Female_31,"(11,16]_31",White,White,182
1837,31,Female,"(11,16]",Female_31,"(11,16]_31",Asian,Non-White,182
1838,31,Female,"(11,16]",Female_31,"(11,16]_31",Black,Non-White,182
1839,31,Female,"(11,16]",Female_31,"(11,16]_31",Mixed,Non-White,182
1840,31,Female,"(11,16]",Female_31,"(11,16]_31",Other,Non-White,182
1841,31,Female,"(16,25]",Female_31,"(16,25]_31",White,White,183
1842,31,Female,"(16,25]",Female_31,"(16,25]_31",Asian,Non-White,183
1843,31,Female,"(16,25]",Female_31,"(16,25]_31",Black,Non-White,183
1844,31,Female,"(16,25]",Female_31,"(16,25]_31",Mixed,Non-White,183
1845,31,Female,"(16,25]",Female_31,"(16,25]_31",Other,Non-White,183
1846,31,Female,"(25,50]",Female_31,"(25,50]_31",White,White,184
1847,31,Female,"(25,50]",Female_31,"(25,50]_31",Asian,Non-White,184
1848,31,Female,"(25,50]",Female_31,"(25,50]_31",Black,Non-White,184
1849,31,Female,"(25,50]",Female_31,"(25,50]_31",Mixed,Non-White,184
1850,31,Female,"(25,50]",Female_31,"(25,50]_31",Other,Non-White,184
1851,31,Female,"(50,70]",Female_31,"(50,70]_31",White,White,185
1852,31,Female,"(50,70]",Female_31,"(50,70]_31",Asian,Non-White,185
1853,31,Female,"(50,70]",Female_31,"(50,70]_31",Black,Non-White,185
1854,31,Female,"(50,70]",Female_31,"(50,70]_31",Mixed,Non-White,185
1855,31,Female,"(50,70]",Female_31,"(50,70]_31",Other,Non-White,185
1856,31,Female,"(70, Inf]",Female_31,"(70, Inf]_31",White,White,186
1857,31,Female,"(70, Inf]",Female_31,"(70, Inf]_31",Asian,Non-White,186
1858,31,Female,"(70, Inf]",Female_31,"(70, Inf]_31",Black,Non-White,186
1859,31,Female,"(70, Inf]",Female_31,"(70, Inf]_31",Mixed,Non-White,186
1860,31,Female,"(70, Inf]",Female_31,"(70, Inf]_31",Other,Non-White,186
1861,32,Male,"(1,11]",Male_32,"(1,11]_32",White,White,187
1862,32,Male,"(1,11]",Male_32,"(1,11]_32",Asian,Non-White,187
1863,32,Male,"(1,11]",Male_32,"(1,11]_32",Black,Non-White,187
1864,32,Male,"(1,11]",Male_32,"(1,11]_32",Mixed,Non-White,187
1865,32,Male,"(1,11]",Male_32,"(1,11]_32",Other,Non-White,187
1866,32,Male,"(11,16]",Male_32,"(11,16]_32",White,White,188
1867,32,Male,"(11,16]",Male_32,"(11,16]_32",Asian,Non-White,188
1868,32,Male,"(11,16]",Male_32,"(11,16]_32",Black,Non-White,188
1869,32,Male,"(11,16]",Male_32,"(11,16]_32",Mixed,Non-White,188
1870,32,Male,"(11,16]",Male_32,"(11,16]_32",Other,Non-White,188
1871,32,Male,"(16,25]",Male_32,"(16,25]_32",White,White,189
1872,32,Male,"(16,25]",Male_32,"(16,25]_32",Asian,Non-White,189
1873,32,Male,"(16,25]",Male_32,"(16,25]_32",Black,Non-White,189
1874,32,Male,"(16,25]",Male_32,"(16,25]_32",Mixed,Non-White,189
1875,32,Male,"(16,25]",Male_32,"(16,25]_32",Other,Non-White,189
1876,32,Male,"(25,50]",Male_32,"(25,50]_32",White,White,190
1877,32,Male,"(25,50]",Male_32,"(25,50]_32",Asian,Non-White,190
1878,32,Male,"(25,50]",Male_32,"(25,50]_32",Black,Non-White,190
1879,32,Male,"(25,50]",Male_32,"(25,50]_32",Mixed,Non-White,190
1880,32,Male,"(25,50]",Male_32,"(25,50]_32",Other,Non-White,190
1881,32,Male,"(50,70]",Male_32,"(50,70]_32",White,White,191
1882,32,Male,"(50,70]",Male_32,"(50,70]_32",Asian,Non-White,191
1883,32,Male,"(50,70]",Male_32,"(50,70]_32",Black,Non-White,191
1884,32,Male,"(50,70]",Male_32,"(50,70]_32",Mixed,Non-White,191
1885,32,Male,"(50,70]",Male_32,"(50,70]_32",Other,Non-White,191
1886,32,Male,"(70, Inf]",Male_32,"(70, Inf]_32",White,White,192
1887,32,Male,"(70, Inf]",Male_32,"(70, Inf]_32",Asian,Non-White,192
1888,32,Male,"(70, Inf]",Male_32,"(70, Inf]_32",Black,Non-White,192
1889,32,Male,"(70, Inf]",Male_32,"(70, Inf]_32",Mixed,Non-White,192
1890,32,Male,"(70, Inf]",Male_32,"(70, Inf]_32",Other,Non-White,192
1891,32,Female,"(1,11]",Female_32,"(1,11]_32",White,White,187
1892,32,Female,"(1,11]",Female_32,"(1,11]_32",Asian,Non-White,187
1893,32,Female,"(1,11]",Female_32,"(1,11]_32",Black,Non-White,187
1894,32,Female,"(1,11]",Female_32,"(1,11]_32",Mixed,Non-White,187
1895,32,Female,"(1,11]",Female_32,"(1,11]_32",Other,Non-White,187
1896,32,Female,"(11,16]",Female_32,"(11,16]_32",White,White,188
1897,32,Female,"(11,16]",Female_32,"(11,16]_32",Asian,Non-White,188
1898,32,Female,"(11,16]",Female_32,"(11,16]_32",Black,Non-White,188
1899,32,Female,"(11,16]",Female_32,"(11,16]_32",Mixed,Non-White,188
1900,32,Female,"(11,16]",Female_32,"(11,16]_32",Other,Non-White,188
1901,32,Female,"(16,25]",Female_32,"(16,25]_32",White,White,189
1902,32,Female,"(16,25]",Female_32,"(16,25]_32",Asian,Non-White,189
1903,32,Female,"(16,25]",Female_32,"(16,25]_32",Black,Non-White,189
1904,32,Female,"(16,25]",Female_32,"(16,25]_32",Mixed,Non-White,189
1905,32,Female,"(16,25]",Female_32,"(16,25]_32",Other,Non-White,189
1906,32,Female,"(25,50]",Female_32,"(25,50]_32",White,White,190
1907,32,Female,"(25,50]",Female_32,"(25,50]_32",Asian,Non-White,190
1908,32,Female,"(25,50]",Female_32,"(25,50]_32",Black,Non-White,190
1909,32,Female,"(25,50]",Female_32,"(25,50]_32",Mixed,Non-White,190
1910,32,Female,"(25,50]",Female_32,"(25,50]_32",Other,Non-White,190
1911,32,Female,"(50,70]",Female_32,"(50,70]_32",White,White,191
1912,32,Female,"(50,70]",Female_32,"(50,70]_32",Asian,Non-White,191
1913,32,Female,"(50,70]",Female_32,"(50,70]_32",Black,Non-White,191
1914,32,Female,"(50,70]",Female_32,"(50,70]_32",Mixed,Non-White,191
1915,32,Female,"(50,70]",Female_32,"(50,70]_32",Other,Non-White,191
1916,32,Female,"(70, Inf]",Female_32,"(70, Inf]_32",White,White,192
1917,32,Female,"(70, Inf]",Female_32,"(70, Inf]_32",Asian,Non-White,192
1918,32,Female,"(70, Inf]",Female_32,"(70, Inf]_32",Black,Non-White,192
1919,32,Female,"(70, Inf]",Female_32,"(70, Inf]_32",Mixed,Non-White,192
1920,32,Female,"(70, Inf]",Female_32,"(70, Inf]_32",Other,Non-White,192
1921,33,Male,"(1,11]",Male_33,"(1,11]_33",White,White,193
1922,33,Male,"(1,11]",Male_33,"(1,11]_33",Asian,Non-White,193
1923,33,Male,"(1,11]",Male_33,"(1,11]_33",Black,Non-White,193
1924,33,Male,"(1,11]",Male_33,"(1,11]_33",Mixed,Non-White,193
1925,33,Male,"(1,11]",Male_33,"(1,11]_33",Other,Non-White,193
1926,33,Male,"(11,16]",Male_33,"(11,16]_33",White,White,194
1927,33,Male,"(11,16]",Male_33,"(11,16]_33",Asian,Non-White,194
1928,33,Male,"(11,16]",Male_33,"(11,16]_33",Black,Non-White,194
1929,33,Male,"(11,16]",Male_33,"(11,16]_33",Mixed,Non-White,194
1930,33,Male,"(11,16]",Male_33,"(11,16]_33",Other,Non-White,194
1931,33,Male,"(16,25]",Male_33,"(16,25]_33",White,White,195
1932,33,Male,"(16,25]",Male_33,"(16,25]_33",Asian,Non-White,195
1933,33,Male,"(16,25]",Male_33,"(16,25]_33",Black,Non-White,195
1934,33,Male,"(16,25]",Male_33,"(16,25]_33",Mixed,Non-White,195
1935,33,Male,"(16,25]",Male_33,"(16,25]_33",Other,Non-White,195
1936,33,Male,"(25,50]",Male_33,"(25,50]_33",White,White,196
1937,33,Male,"(25,50]",Male_33,"(25,50]_33",Asian,Non-White,196
1938,33,Male,"(25,50]",Male_33,"(25,50]_33",Black,Non-White,196
1939,33,Male,"(25,50]",Male_33,"(25,50]_33",Mixed,Non-White,196
1940,33,Male,"(25,50]",Male_33,"(25,50]_33",Other,Non-White,196
1941,33,Male,"(50,70]",Male_33,"(50,70]_33",White,White,197
1942,33,Male,"(50,70]",Male_33,"(50,70]_33",Asian,Non-White,197
1943,33,Male,"(50,70]",Male_33,"(50,70]_33",Black,Non-White,197
1944,33,Male,"(50,70]",Male_33,"(50,70]_33",Mixed,Non-White,197
1945,33,Male,"(50,70]",Male_33,"(50,70]_33",Other,Non-White,197
1946,33,Male,"(70, Inf]",Male_33,"(70, Inf]_33",White,White,198
1947,33,Male,"(70, Inf]",Male_33,"(70, Inf]_33",Asian,Non-White,198
1948,33,Male,"(70, Inf]",Male_33,"(70, Inf]_33",Black,Non-White,198
1949,33,Male,"(70, Inf]",Male_33,"(70, Inf]_33",Mixed,Non-White,198
1950,33,Male,"(70, Inf]",Male_33,"(70, Inf]_33",Other,Non-White,198
1951,33,Female,"(1,11]",Female_33,"(1,11]_33",White,White,193
1952,33,Female,"(1,11]",Female_33,"(1,11]_33",Asian,Non-White,193
1953,33,Female,"(1,11]",Female_33,"(1,11]_33",Black,Non-White,193
1954,33,Female,"(1,11]",Female_33,"(1,11]_33",Mixed,Non-White,193
1955,33,Female,"(1,11]",Female_33,"(1,11]_33",Other,Non-White,193
1956,33,Female,"(11,16]",Female_33,"(11,16]_33",White,White,194
1957,33,Female,"(11,16]",Female_33,"(11,16]_33",Asian,Non-White,194
1958,33,Female,"(11,16]",Female_33,"(11,16]_33",Black,Non-White,194
1959,33,Female,"(11,16]",Female_33,"(11,16]_33",Mixed,Non-White,194
1960,33,Female,"(11,16]",Female_33,"(11,16]_33",Other,Non-White,194
1961,33,Female,"(16,25]",Female_33,"(16,25]_33",White,White,195
1962,33,Female,"(16,25]",Female_33,"(16,25]_33",Asian,Non-White,195
1963,33,Female,"(16,25]",Female_33,"(16,25]_33",Black,Non-White,195
1964,33,Female,"(16,25]",Female_33,"(16,25]_33",Mixed,Non-White,195
1965,33,Female,"(16,25]",Female_33,"(16,25]_33",Other,Non-White,195
1966,33,Female,"(25,50]",Female_33,"(25,50]_33",White,White,196
1967,33,Female,"(25,50]",Female_33,"(25,50]_33",Asian,Non-White,196
1968,33,Female,"(25,50]",Female_33,"(25,50]_33",Black,Non-White,196
1969,33,Female,"(25,50]",Female_33,"(25,50]_33",Mixed,Non-White,196
1970,33,Female,"(25,50]",Female_33,"(25,50]_33",Other,Non-White,196
1971,33,Female,"(50,70]",Female_33,"(50,70]_33",White,White,197
1972,33,Female,"(50,70]",Female_33,"(50,70]_33",Asian,Non-White,197
1973,33,Female,"(50,70]",Female_33,"(50,70]_33",Black,Non-White,197
1974,33,Female,"(50,70]",Female_33,"(50,70]_33",Mixed,Non-White,197
1975,33,Female,"(50,70]",Female_33,"(50,70]_33",Other,Non-White,197
1976,33,Female,"(70, Inf]",Female_33,"(70, Inf]_33",White,White,198
1977,33,Female,"(70, Inf]",Female_33,"(70, Inf]_33",Asian,Non-White,198
1978,33,Female,"(70, Inf]",Female_33,"(70, Inf]_33",Black,Non-White,198
1979,33,Female,"(70, Inf]",Female_33,"(70, Inf]_33",Mixed,Non-White,198
1980,33,Female,"(70, Inf]",Female_33,"(70, Inf]_33",Other,Non-White,198
1981,34,Male,"(1,11]",Male_34,"(1,11]_34",White,White,199
1982,34,Male,"(1,11]",Male_34,"(1,11]_34",Asian,Non-White,199
1983,34,Male,"(1,11]",Male_34,"(1,11]_34",Black,Non-White,199
1984,34,Male,"(1,11]",Male_34,"(1,11]_34",Mixed,Non-White,199
1985,34,Male,"(1,11]",Male_34,"(1,11]_34",Other,Non-White,199
1986,34,Male,"(11,16]",Male_34,"(11,16]_34",White,White,200
1987,34,Male,"(11,16]",Male_34,"(11,16]_34",Asian,Non-White,200
1988,34,Male,"(11,16]",Male_34,"(11,16]_34",Black,Non-White,200
1989,34,Male,"(11,16]",Male_34,"(11,16]_34",Mixed,Non-White,200
1990,34,Male,"(11,16]",Male_34,"(11,16]_34",Other,Non-White,200
1991,34,Male,"(16,25]",Male_34,"(16,25]_34",White,White,201
1992,34,Male,"(16,25]",Male_34,"(16,25]_34",Asian,Non-White,201
1993,34,Male,"(16,25]",Male_34,"(16,25]_34",Black,Non-White,201
1994,34,Male,"(16,25]",Male_34,"(16,25]_34",Mixed,Non-White,201
1995,34,Male,"(16,25]",Male_34,"(16,25]_34",Other,Non-White,201
1996,34,Male,"(25,50]",Male_34,"(25,50]_34",White,White,202
1997,34,Male,"(25,50]",Male_34,"(25,50]_34",Asian,Non-White,202
1998,34,Male,"(25,50]",Male_34,"(25,50]_34",Black,Non-White,202
1999,34,Male,"(25,50]",Male_34,"(25,50]_34",Mixed,Non-White,202
2000,34,Male,"(25,50]",Male_34,"(25,50]_34",Other,Non-White,202
2001,34,Male,"(50,70]",Male_34,"(50,70]_34",White,White,203
2002,34,Male,"(50,70]",Male_34,"(50,70]_34",Asian,Non-White,203
2003,34,Male,"(50,70]",Male_34,"(50,70]_34",Black,Non-White,203
2004,34,Male,"(50,70]",Male_34,"(50,70]_34",Mixed,Non-White,203
2005,34,Male,"(50,70]",Male_34,"(50,70]_34",Other,Non-White,203
2006,34,Male,"(70, Inf]",Male_34,"(70, Inf]_34",White,White,204
2007,34,Male,"(70, Inf]",Male_34,"(70, Inf]_34",Asian,Non-White,204
2008,34,Male,"(70, Inf]",Male_34,"(70, Inf]_34",Black,Non-White,204
2009,34,Male,"(70, Inf]",Male_34,"(70, Inf]_34",Mixed,Non-White,204
2010,34,Male,"(70, Inf]",Male_34,"(70, Inf]_34",Other,Non-White,204
2011,34,Female,"(1,11]",Female_34,"(1,11]_34",White,White,199
2012,34,Female,"(1,11]",Female_34,"(1,11]_34",Asian,Non-White,199
2013,34,Female,"(1,11]",Female_34,"(1,11]_34",Black,Non-White,199
2014,34,Female,"(1,11]",Female_34,"(1,11]_34",Mixed,Non-White,199
2015,34,Female,"(1,11]",Female_34,"(1,11]_34",Other,Non-White,199
2016,34,Female,"(11,16]",Female_34,"(11,16]_34",White,White,200
2017,34,Female,"(11,16]",Female_34,"(11,16]_34",Asian,Non-White,200
2018,34,Female,"(11,16]",Female_34,"(11,16]_34",Black,Non-White,200
2019,34,Female,"(11,16]",Female_34,"(11,16]_34",Mixed,Non-White,200
2020,34,Female,"(11,16]",Female_34,"(11,16]_34",Other,Non-White,200
2021,34,Female,"(16,25]",Female_34,"(16,25]_34",White,White,201
2022,34,Female,"(16,25]",Female_34,"(16,25]_34",Asian,Non-White,201
2023,34,Female,"(16,25]",Female_34,"(16,25]_34",Black,Non-White,201
2024,34,Female,"(16,25]",Female_34,"(16,25]_34",Mixed,Non-White,201
2025,34,Female,"(16,25]",Female_34,"(16,25]_34",Other,Non-White,201
2026,34,Female,"(25,50]",Female_34,"(25,50]_34",White,White,202
2027,34,Female,"(25,50]",Female_34,"(25,50]_34",Asian,Non-White,202
2028,34,Female,"(25,50]",Female_34,"(25,50]_34",Black,Non-White,202
2029,34,Female,"(25,50]",Female_34,"(25,50]_34",Mixed,Non-White,202
2030,34,Female,"(25,50]",Female_34,"(25,50]_34",Other,Non-White,202
2031,34,Female,"(50,70]",Female_34,"(50,70]_34",White,White,203
2032,34,Female,"(50,70]",Female_34,"(50,70]_34",Asian,Non-White,203
2033,34,Female,"(50,70]",Female_34,"(50,70]_34",Black,Non-White,203
2034,34,Female,"(50,70]",Female_34,"(50,70]_34",Mixed,Non-White,203
2035,34,Female,"(50,70]",Female_34,"(50,70]_34",Other,Non-White,203
2036,34,Female,"(70, Inf]",Female_34,"(70, Inf]_34",White,White,204
2037,34,Female,"(70, Inf]",Female_34,"(70, Inf]_34",Asian,Non-White,204
2038,34,Female,"(70, Inf]",Female_34,"(70, Inf]_34",Black,Non-White,204
